gene,t_stat,p_value,log2FC,p_adj
PRKAA2,6.56948820787395,7.87699876178009e-11,0.6939326726190487,1.585594848151759e-10
FXYD3,-6.637930042918531,7.992400429069503e-11,-0.7279762665343874,1.6086142406063153e-10
ATP1B3,-6.581647455385052,7.9981685372867e-11,-0.2605157929894233,1.6095647754359343e-10
PDE4A,6.565668324449708,8.038581208605975e-11,0.37147022619048364,1.6174860803568504e-10
APOBEC1,-6.5582874025086815,8.060746567311682e-11,-0.16526894642857143,1.6217341551927083e-10
DLX4,-6.571709592756073,8.141558695043914e-11,-0.5554806388888887,1.6377786677239502e-10
NPFFR2,6.5930864754977945,8.174734851519661e-11,0.7071823538359796,1.6442376552429551e-10
CARD11,6.603017375747313,8.203163607765092e-11,0.5562731216931214,1.6497402046598632e-10
ARNTL,6.586165115912062,8.225545812055378e-11,0.25522025462963427,1.6540254521120106e-10
TRIM10,-6.555894309567016,8.272268040869953e-11,-0.2420263181216926,1.6632033301811787e-10
HIST1H2AK,-6.594369674687158,8.278632723037375e-11,-0.42934599537037,1.6642656748479758e-10
CEACAM21,6.580579584834682,8.496360199883732e-11,0.4717579517195758,1.7078127675928174e-10
MCOLN3,6.556491223039117,8.553536905576934e-11,0.5728172268518543,1.7190811608819744e-10
TMEM84,6.57079406466246,8.747752338242407e-11,0.8041967996031767,1.7578849223690727e-10
GADD45GIP1,-6.584955845449305,8.831820929992117e-11,-0.38493183201058834,1.774547133747731e-10
CLMN,6.568516969619299,8.841490409701541e-11,0.33005315542327907,1.7762581920429883e-10
POLR1E,6.561933758401005,8.876808555435916e-11,0.2395524246031595,1.7831209566607543e-10
SERTAD1,6.587876033044968,8.897794351828541e-11,0.29969394179893527,1.7871033085716678e-10
MTMR6,6.556464465428899,8.991458005744049e-11,0.21096808664020905,1.8056799128008495e-10
OLIG2,-6.54000618778488,9.081004523136073e-11,-0.2398676779100531,1.8234249692582958e-10
ADAMTSL5,6.549020698929277,9.226906775361044e-11,0.5479449576719579,1.8524799011635675e-10
SALL1,6.562891206025365,9.247690177661334e-11,0.5730391249999967,1.8564105041127975e-10
RFX7,6.568534921726754,9.297769707156535e-11,0.2493614742063528,1.866220312620117e-10
HIST1H2AC,-6.573460302356015,9.323942602051266e-11,-0.49500435449735036,1.871229721634298e-10
NPIP,6.566980589250865,9.523971608800252e-11,0.28378467923281114,1.911124603944969e-10
CALHM1,-6.549345611897553,9.56919488675375e-11,-0.500096167328042,1.9199490965773715e-10
PIAS1,6.570168399289285,9.662581842216004e-11,0.2281682123015738,1.93843351953876e-10
EEF1G,6.560902589075348,9.701681766525097e-11,0.25608814748676245,1.9460238947262495e-10
HDAC9,6.543498516137509,9.704268107944745e-11,0.4941311203703753,1.9462891241113097e-10
HOXB8,6.562775141579008,1.0023185215819781e-10,0.6457719027777746,2.0099893561862097e-10
BTN3A2,6.546010107215326,1.0100072409467271e-10,0.3351515158730116,2.0251440928319778e-10
C6orf168,-6.578689072730782,1.0149273390160973e-10,-0.5006182096560918,2.0347443019311e-10
CHM,6.541127510556879,1.0282470279443419e-10,0.2469060079365093,2.0611794674207825e-10
FLT3,6.537386562557666,1.0460136203323382e-10,0.8530173604497344,2.0965206602781843e-10
LOC442308,-6.557448993764748,1.0526673997983939e-10,-0.24073665608465566,2.1095821885586192e-10
ZNF425,6.530491072065468,1.05405303532405e-10,0.27800850992062465,2.1120841469136385e-10
FAM46A,6.526627286605497,1.0560892278308976e-10,0.3373219345237981,2.115888853729646e-10
STX8,6.548885198906946,1.061261469168268e-10,0.22491425066136905,2.125974868694226e-10
TM4SF1,6.521877947894942,1.065425048963378e-10,0.4970491818783014,2.1340379184192964e-10
APEH,-6.54140564846488,1.0727764943697043e-10,-0.22004776256615521,2.148461909956936e-10
GPD2,-6.5353570072150164,1.072905346863602e-10,-0.2814702010581893,2.148461909956936e-10
DHPS,-6.532555464552949,1.0742042629725038e-10,-0.20310683994707368,2.1507832297773265e-10
CHRNB2,6.529271761373949,1.079653722775742e-10,0.7206760410052917,2.16141312827696e-10
SH3TC1,6.558006374649121,1.0843738687934313e-10,0.35639103042327847,2.1705804027317294e-10
PDS5B,6.53331378100061,1.0885802521809447e-10,0.21653872354498027,2.1787170340348376e-10
DYSF,6.540154049532212,1.1069010113111108e-10,0.31975668716929917,2.2150968119518033e-10
KRAS,-6.540184328486167,1.108615686270154e-10,-0.23625864285713583,2.2182398598442574e-10
SURF2,-6.548049250023331,1.113392265429644e-10,-0.3219589947089858,2.227507888620092e-10
ELMO3,-6.582495341156333,1.1187567711591083e-10,-0.5579666441798974,2.2379495914689865e-10
CCDC148,6.541682453893867,1.1204271954261073e-10,0.47412107407408266,2.2409999386822257e-10
IKBKE,-6.555203536304476,1.1389316435325067e-10,-0.38515677447091345,2.277715354652553e-10
PLEKHG2,6.509544400073742,1.1477382908843367e-10,0.2538243829365072,2.2950294110059912e-10
CD2BP2,-6.537300196224003,1.179640012136806e-10,-0.22591170436507824,2.3585141237333337e-10
SPEF2,6.508649557270646,1.191749004005186e-10,0.3903549748677255,2.382168721415716e-10
NET1,-6.516144340166296,1.191780879892433e-10,-0.3095860066137579,2.382168721415716e-10
CIB3,-6.524750302458924,1.1919353010188137e-10,-0.6046276957671963,2.382168721415716e-10
C22orf41,-6.527061288246637,1.1935671804212577e-10,-0.5900814146825386,2.3851205550871e-10
FAM168A,6.5316606570215985,1.1943748373769358e-10,0.4007298339947081,2.3864247821298573e-10
CRADD,6.509258298135413,1.2078935341640263e-10,0.20428156018518084,2.4131227125371107e-10
NLRC4,6.541383026218486,1.2123138379933384e-10,0.36372875132276405,2.421639356977612e-10
OCRL,-6.509362735128359,1.2240239205027694e-10,-0.1993755707671987,2.444713491241554e-10
FAM155B,-6.500516990655767,1.2295415675081472e-10,-0.5646549695767185,2.4554152418836504e-10
SLC33A1,-6.509180379861741,1.245219966170614e-10,-0.21157158333333292,2.4864027777368623e-10
CHPF,-6.5510767331907385,1.2499929858398354e-10,-0.379110533730163,2.495609699556009e-10
EFNA1,-6.5337181327783735,1.2608218950981285e-10,-0.3430650324074076,2.5169032437217533e-10
TMPRSS3,6.516898903366242,1.2699905483356118e-10,0.9933478035714316,2.534877427109595e-10
RAB9B,6.5134296334834785,1.2794859348437307e-10,0.4335448915343929,2.5534990199337553e-10
ENTPD7,-6.551290977858843,1.2982299978674381e-10,-0.3605113511904747,2.590571186776172e-10
NLGN4Y,6.509011240343646,1.324415811395686e-10,0.40661874735449666,2.6424815664195123e-10
TIAM2,6.49452135806196,1.325581840923516e-10,0.3782002506613731,2.6444653543274654e-10
ERC2,6.5001763390474885,1.346084340990696e-10,0.45881483994709127,2.685018862318143e-10
NOB1,6.502652522048863,1.3742531407386925e-10,0.217075843253971,2.7408517626882965e-10
PC,6.535814207044817,1.3754019930793795e-10,0.43312309788360714,2.7427877849298286e-10
JMJD6,-6.493466209076436,1.3810497824975143e-10,-0.21235911838622634,2.75369379708809e-10
ANKRD33,6.50448361210406,1.4037899350087044e-10,0.25307898677248647,2.7986732654834936e-10
TRAM1,-6.488972532782234,1.405755319879065e-10,-0.21209554166665612,2.802228723482388e-10
CABP4,6.481038501517171,1.4079110028278594e-10,0.5788744927248652,2.806162551526285e-10
MAGEA10,-6.4823273023146095,1.4173298556763527e-10,-0.3347074530423281,2.8245699958385717e-10
RAB20,6.486959763625742,1.4226332959148463e-10,0.3083344550264595,2.834772208774543e-10
SSSCA1,-6.496226899739784,1.4248404368436462e-10,-0.24905122420634562,2.838787388281802e-10
PLEKHG4,6.48572745918326,1.4250170633259758e-10,0.4277305462962868,2.838787388281802e-10
DBH,6.511029458026815,1.4331126737328072e-10,0.4459320277777792,2.854545386476589e-10
LOC388796,-6.49236534454957,1.4503565993890152e-10,-0.310946511904751,2.888519022221274e-10
HAR1A,6.475732321130923,1.463905084143315e-10,0.575735702380948,2.915125010418342e-10
C19orf59,-6.498565181153252,1.4657225957851253e-10,-0.5524478373015864,2.918366844342891e-10
KRT32,6.506724008360101,1.468560379935054e-10,0.6850075337301562,2.923639018600986e-10
FHL2,6.479366459694552,1.494938194561345e-10,0.4581551759259117,2.9757677287215297e-10
GPR123,6.511664588727008,1.5260126110369086e-10,0.30547802645502664,3.037230632385636e-10
HPSE,-6.486679787470462,1.5778389603110548e-10,-0.4886714517195827,3.139974986675625e-10
LOC100134368,-6.481663296045561,1.5788812842226137e-10,-0.327216710978836,3.141643206665234e-10
ZNF80,6.503166352715329,1.5796298582867117e-10,0.5618528240740737,3.1427265703631604e-10
SLC35E2,6.481953728140917,1.581746015207294e-10,0.38636781613755833,3.1465301545409184e-10
PFKL,-6.482542065548514,1.606839998657734e-10,-0.253783261243381,3.196036101192757e-10
ASF1A,-6.4589946535057825,1.6300775925903501e-10,-0.19484538359788317,3.2418373408826685e-10
NKX2-8,6.49350229319371,1.6326356135071845e-10,0.5126224312169319,3.246505300422332e-10
EIF3C,-6.490121256678499,1.6763642194880291e-10,-0.6640414702380877,3.3330294276158553e-10
C18orf16,6.488688676683619,1.6807054500061428e-10,0.4561850370370386,3.341229414298848e-10
HSDL2,6.492218833381712,1.6844060878568986e-10,0.31868440873016013,3.348153954909975e-10
ZNF683,6.471778541329149,1.7217498428246185e-10,0.6593797996031778,3.4219416974274755e-10
KRT222,6.441830674691621,1.7547927444657525e-10,0.3149079378306938,3.4871636404929263e-10
CXCL5,6.466436858665582,1.758298446214433e-10,0.8431879239417932,3.493679336219335e-10
ABLIM2,6.4484014749958405,1.7806559890167902e-10,0.3787337599206264,3.5376464855343896e-10
TECR,-6.447352054028631,1.786387026306114e-10,-0.20733916600529412,3.5485745121965214e-10
C20orf152,-6.452618655049617,1.789333332150526e-10,-0.33718835912698375,3.5539686939011415e-10
ZNF223,6.44269029577144,1.794910593222582e-10,0.255657132275136,3.5645864057588156e-10
DMTF1,6.460989064943255,1.8161516329046558e-10,0.20740664616403137,3.606304706194608e-10
CD37,6.482398145776156,1.8299142806305583e-10,0.4874769596560764,3.6331644331229794e-10
CD6,6.465344312771629,1.836643107759901e-10,0.5933927612433756,3.6460538847575034e-10
TMEM64,6.434522994946392,1.8496556995004418e-10,0.4655006779100521,3.671412763337412e-10
NETO2,-6.446464673164213,1.8758372045748942e-10,-0.5379160714285769,3.722900933080645e-10
INHA,-6.446658568802164,1.8784800339473464e-10,-0.5899532242063517,3.72766556034119e-10
AKT1,-6.453315794972068,1.882873700102095e-10,-0.21582257275134253,3.735902881504118e-10
LILRA2,6.45966235807604,1.886669792956262e-10,0.44499316071429185,3.742711894726629e-10
C12orf56,-6.428901973651401,1.886791565036572e-10,-0.4709465707671953,3.742711894726629e-10
SRRM3,6.429413662181123,1.8962197529415147e-10,0.4628929140211717,3.7609294777844263e-10
HS6ST2,6.444310727653285,1.89764502149634e-10,0.7474576812169342,3.76327156053312e-10
PAX5,6.477664482811448,1.9046932857225977e-10,0.8255693968253959,3.776762719931853e-10
NPY1R,6.434104474968444,1.920647565896503e-10,1.131256232804219,3.807907619380435e-10
PDZD3,6.477870568703308,1.9404498853681542e-10,0.2971918730158736,3.8466727031046054e-10
AKAP10,6.43519657111789,1.950121249816418e-10,0.2783059490740758,3.865347178607542e-10
LOC284233,6.434111119921502,1.962008333517525e-10,0.6778029021163987,3.888408071974428e-10
NR2C2,6.452100944846504,1.9706274094841458e-10,0.31114503439154717,3.9049871587937443e-10
CCNB1IP1,6.445325674136828,1.9757670730939408e-10,0.2679410899470831,3.914668076750406e-10
C10orf57,-6.439369424447858,1.98660021924426e-10,-0.24717219708993632,3.9356257817426494e-10
PARP4,6.430195681476506,2.0027946664202533e-10,0.23649037433862397,3.9671979260096024e-10
FCGR2B,6.4529344914668085,2.009680509902687e-10,0.4741315205026533,3.9803255481054377e-10
C1orf122,-6.455037542410201,2.058770474595874e-10,-0.32762769775130884,4.077027523775263e-10
GBP4,6.42379439061992,2.061357327568961e-10,0.4773811223544939,4.081625356555979e-10
PPP2R4,-6.4714839464885925,2.0629364626606708e-10,-0.2499560674603245,4.084226914695429e-10
MYSM1,6.462403448895969,2.0640801894681233e-10,0.46703298478837496,4.0859658880484305e-10
C14orf147,-6.43317054860031,2.0817730732450497e-10,-0.2605404920634893,4.1204602145203796e-10
TMUB1,-6.452943369066955,2.0882601722401104e-10,-0.3304077202380906,4.1327688781466554e-10
FAM86D,6.442415861795804,2.098357310641653e-10,0.2878839722222102,4.152217904118948e-10
DNASE1L2,-6.457265350499737,2.1319126785448406e-10,-0.6221180046296335,4.2180749822095747e-10
HOXB3,6.417681567489979,2.1452180708877547e-10,0.5675754927248642,4.2438548936732314e-10
PIK3R5,6.450640512367377,2.1485419035105366e-10,0.4003686587301587,4.249884338174683e-10
LOC96610,6.420415077563243,2.1503159295506844e-10,0.7753729146825332,4.252847060666909e-10
ZNF181,6.42175697403641,2.1792010108398792e-10,0.20203770502645657,4.3094217780505547e-10
PCDHAC2,6.422266495723288,2.1820083058519134e-10,0.5488251038359762,4.3144191453964184e-10
ZNF8,-6.431411917716993,2.2170112131824762e-10,-0.21790985714286393,4.383066467561709e-10
ZNF33B,6.444761228713522,2.2287673886833132e-10,0.272130255291005,4.405742904552186e-10
TRPM2,-6.427666448145496,2.2499039759976804e-10,-0.43943040343916007,4.4469539818275074e-10
RDH13,-6.436194051080068,2.256260840531311e-10,-0.276139424603171,4.458945984040636e-10
DHFRL1,6.411281730037513,2.2575451132590861e-10,0.20969542063491797,4.460911461608079e-10
CFHR3,6.440057483749291,2.2638598962026775e-10,0.4408897314814819,4.472815452564176e-10
GRP,6.437938281411756,2.2829362612515525e-10,0.9196877169312199,4.509926817358244e-10
CLASP2,6.413625678978131,2.3096691183594812e-10,0.21831340740740401,4.562152073814103e-10
RNF213,-6.416773244762286,2.3102671613402202e-10,-0.2965728624338695,4.5627480096402477e-10
G2E3,-6.418725843502819,2.3192477201121815e-10,-0.2284044570105923,4.57989703046906e-10
ERMP1,-6.424211491057191,2.3274630153416594e-10,-0.33373359523809576,4.595530654939155e-10
KLHDC7B,-6.407242951584717,2.3363202642674813e-10,-0.7181249867724873,4.6124276328922187e-10
CCDC54,6.449468256998066,2.338709748583955e-10,0.24659686904761902,4.616553076788097e-10
CCDC151,-6.414880409100515,2.3443555710181803e-10,-0.63265740939153,4.627104566974352e-10
EFR3A,-6.40715283585108,2.348254080451459e-10,-0.24541121560846513,4.6342050854538726e-10
PROX2,6.43080711322864,2.382305618963361e-10,0.2623677056878301,4.700802206225666e-10
ZFP112,6.404529925665052,2.4086992429759834e-10,0.24483797486772652,4.752273480792058e-10
KCND2,6.396145315567019,2.4207271370300455e-10,0.5598181230158916,4.775392149756773e-10
GAL3ST2,-6.425782911081133,2.423274473100683e-10,-0.7442846607142828,4.779804901656574e-10
DKFZp686A1627,-6.387337767440569,2.4289134371151784e-10,-0.3437720945767196,4.79031384542877e-10
ADAM15,-6.406169670918671,2.450286455992899e-10,-0.2871240582010799,4.83184689586612e-10
ZP3,-6.417945861845766,2.4563325094677367e-10,-0.3744588101851871,4.843149141794691e-10
SYT9,6.395366091772644,2.5093224045935736e-10,1.044966951058199,4.946995782781979e-10
SLC6A17,-6.3941358287128685,2.517603688877713e-10,-0.6491829351851788,4.962686467500979e-10
BLZF1,-6.397619801260273,2.5542708528152354e-10,-0.2023728386243242,5.03432006154585e-10
SLC4A2,-6.415967507086724,2.562566482771619e-10,-0.23178144312169735,5.050023823785309e-10
CDKN1A,6.404773166342828,2.5987491873521453e-10,0.3699516283068931,5.120512409419253e-10
MRP63,-6.399646147306417,2.5990000960973866e-10,-0.2150824199735588,5.120512409419253e-10
AHSA2,6.408472815859445,2.603716391028483e-10,0.3627540542327985,5.129148064568264e-10
PSD3,6.386254087601371,2.6286049961450847e-10,0.576708796296284,5.177514535710102e-10
CDK12,-6.38179974749901,2.635399262416915e-10,-0.2797779312169393,5.190233108650965e-10
CITED4,6.388400381285686,2.6462769378789664e-10,0.6416294173280441,5.21098938643336e-10
CMPK2,-6.391733772929389,2.7180862425310005e-10,-0.4816579146825477,5.351710214354197e-10
UBA6,-6.397035593882938,2.724935301834405e-10,-0.204663667328024,5.364509505478115e-10
PRSS8,-6.464145530333994,2.727848809877323e-10,-0.7671056316137541,5.369558696711986e-10
VNN2,6.399681407503293,2.72936646419515e-10,0.5534038042328051,5.371859318575064e-10
SYNGAP1,6.387732032768065,2.7324180322584897e-10,0.2495097493386229,5.377177970690691e-10
SLC16A5,6.372264098155517,2.7347952696083984e-10,0.39353140476189363,5.381168404621152e-10
KIAA0564,6.392206645290785,2.735196041175338e-10,0.285472813492067,5.381269287755772e-10
REEP6,6.375039946954879,2.73897328158529e-10,0.6840514642857212,5.38801221624744e-10
PTMS,-6.394410911505332,2.7394565759391133e-10,-0.35577538029098754,5.388274514529194e-10
COQ3,-6.376711666636647,2.743808668927351e-10,-0.22694988756614531,5.396145366646369e-10
NTSR1,-6.3843310137395965,2.751731602459409e-10,-0.543601579365081,5.411035949306197e-10
SERPINB13,6.407522621675503,2.7602813678716196e-10,0.5608684947089944,5.427155180835056e-10
C2orf34,-6.377976949750729,2.8057846219899146e-10,-0.22391227843914674,5.515917495502901e-10
TSTD2,6.377203556448288,2.806824500955016e-10,0.26896506944444454,5.517257352381511e-10
HAUS5,-6.382067062238116,2.83499887331303e-10,-0.22767640410052792,5.571927195864274e-10
C10orf79,6.386186525641839,2.839775882220726e-10,0.6159477003968199,5.580603606707405e-10
FAM100B,-6.375672294101027,2.871704654187244e-10,-0.26675123941800294,5.642628453358984e-10
DUSP18,6.3785656758329665,2.942750457160484e-10,0.19955742526454667,5.781488935676914e-10
LOC723972,-6.404063475725368,2.955771685473784e-10,-0.2582818710317456,5.806330268083675e-10
BIN2,6.381511604630058,2.9561928017591154e-10,0.41698679034390906,5.806416707320462e-10
DMRTA2,-6.355110365394125,2.9628500879490535e-10,-0.40808819510581984,5.818750357672395e-10
IGSF11,6.377922635859713,2.9653256583248947e-10,0.4684442473544972,5.822869424974928e-10
C20orf202,6.38829049209653,2.9717632094265146e-10,0.32573498875661056,5.83476640340985e-10
ISL1,6.402377343112381,2.9789861622322844e-10,0.5128731812169305,5.848202210874727e-10
TMLHE,6.370243875611201,3.025334916846368e-10,0.23443779034391188,5.938434690806161e-10
YPEL1,6.35735196035884,3.057847646572874e-10,0.24128132407406078,6.001488873713518e-10
FAM173A,-6.393660456727161,3.066329940875471e-10,-0.4647052453703582,6.017369627792458e-10
GPR89C,-6.38280258232962,3.075897167769891e-10,-0.3808521752645593,6.035375135995032e-10
HEATR6,-6.3606423198304425,3.0863961838326437e-10,-0.2567379669312171,6.054948819537779e-10
ZDHHC19,6.4019926627425905,3.086659302757162e-10,0.3456696250000004,6.054948819537779e-10
NSMCE4A,6.3655833322514885,3.1333800550841755e-10,0.210974884920617,6.14581563160905e-10
NAMPT,6.374123389998752,3.138904171522305e-10,0.3188489318782928,6.155866453818486e-10
GLB1L,6.350544104479263,3.16273878919555e-10,0.2358231488095246,6.20181980861486e-10
NBEAL1,6.393222550544848,3.163281828928436e-10,0.5939770853174595,6.20209478161354e-10
STAG3L2,6.377457512087503,3.1835771421735694e-10,0.3597211415343935,6.241092087859237e-10
LIN52,6.361428966103611,3.2034579905186794e-10,0.23574235185186598,6.279267050288493e-10
SRRM5,-6.381682953922581,3.234394808537639e-10,-0.28869910582011116,6.339100925032336e-10
PRKCSH,-6.368913520407275,3.2770819457584553e-10,-0.22089807671957828,6.421946126873227e-10
PQBP1,-6.364918385460881,3.2860063921054455e-10,-0.23711609656083077,6.43861547712491e-10
ZNF649,6.341556903098228,3.328278041319157e-10,0.3152690701058125,6.520612928132212e-10
IL1R2,6.3484611113345615,3.330431250644477e-10,0.5911948498677275,6.524001267960943e-10
C13orf31,6.349918803639146,3.3527206152717553e-10,0.2604651798941813,6.566828560404428e-10
FUCA1,6.3504954708954635,3.3796734238295774e-10,0.25130074007937075,6.618777881799034e-10
MTERFD3,6.35155222277163,3.3922151883960513e-10,0.22976629894178302,6.642494881817882e-10
HPCAL4,6.382028600771732,3.39951753187651e-10,0.5196881309523831,6.655947537932685e-10
RRM2B,-6.341219657101129,3.4431498517746416e-10,-0.26083149140211326,6.740518533728438e-10
ATP1A4,6.3591566924881,3.447686787807054e-10,0.7949150482804295,6.748542266954641e-10
EML6,6.3463652475792465,3.4549028382009245e-10,0.41939361375660855,6.76180742338625e-10
LGMN,6.37387212243826,3.493014629730798e-10,0.2983258353174634,6.835529518805935e-10
MED24,-6.336579717580924,3.5304223670711884e-10,-0.2791298630952408,6.907855278408322e-10
INSC,6.364297671555305,3.6118012137656896e-10,0.4207971785714285,7.066188473742099e-10
ALPPL2,-6.3238864368052585,3.6219575096568957e-10,-0.17337684193121694,7.085158147146134e-10
AQP5,6.337685031392823,3.632035649116949e-10,1.1223870912698395,7.103875176810578e-10
C17orf87,6.355897288101761,3.632448481329459e-10,0.4498373439153447,7.103875176810578e-10
VGLL1,6.333238952336502,3.6639717290996143e-10,1.0933133452380916,7.164614263772767e-10
KAT2A,-6.350308909652277,3.6711851985278237e-10,-0.27898180092592106,7.177808063712115e-10
SPANXB2,-6.324331566945484,3.692658461044847e-10,-0.4587221521164029,7.218875358647474e-10
NAIP,6.340373531023861,3.705263648847455e-10,0.38593777843915955,7.242597994325792e-10
AQP12B,-6.317362566863647,3.7303325372964877e-10,-0.21388453835978852,7.290674038684186e-10
TTC21B,6.337980366500089,3.767001641580822e-10,0.2505711130952495,7.361406812466039e-10
ANKRD27,-6.316977258107834,3.7715597197991946e-10,-0.18735225925925825,7.369378807836066e-10
CYTSA,6.3289171240909345,3.7842945550418365e-10,0.19155916798942307,7.393323596495262e-10
CBFB,-6.3257026226107,3.790410432803111e-10,-0.18975130753968195,7.404332584860378e-10
ZNF99,6.347894094732031,3.815977793609378e-10,0.4338360562169311,7.453331230268119e-10
MRPL40,-6.325636178884427,3.844293116848994e-10,-0.20088130687831018,7.507684058869097e-10
C19orf30,-6.317106727383322,3.845217412485599e-10,-0.30304103637566115,7.508536778698893e-10
HDAC11,-6.336291360505168,3.849979798712692e-10,-0.35684682275132396,7.516882952165778e-10
B4GALNT1,-6.315847839940204,3.8648655480755145e-10,-0.46491143386243117,7.544989836911208e-10
RPS8,6.334113191618817,3.9351580573778656e-10,0.2536471091269803,7.681240949473503e-10
TRIM58,6.315374835183104,3.9469449344836584e-10,0.7293979728835964,7.703271790625541e-10
C3orf30,-6.307405557437197,3.9753608942581114e-10,-0.16635065476190486,7.757747996057305e-10
C12orf71,6.353890294131937,4.0497837617766663e-10,0.24908281018518508,7.901979543793604e-10
TLE1,6.312990029191014,4.092967965410195e-10,0.3751477989418053,7.985229062775061e-10
DSCAML1,6.307601340514427,4.1589474153911606e-10,0.5951266157407438,8.112924535002876e-10
ZNF675,-6.338192513965545,4.164042222877452e-10,-0.2968877420635021,8.121834064560949e-10
LRRC8D,-6.307237690990734,4.189132995487311e-10,-0.22372324206348893,8.169737901395583e-10
LOC90246,6.3101252688347795,4.200955404196137e-10,0.6281997301587294,8.191756631004042e-10
IL22RA2,6.339335407611385,4.2062026684865575e-10,0.8048269973544997,8.200950042634864e-10
ACBD7,-6.321382574665215,4.2142642252255897e-10,-0.5478897208994713,8.215627535553102e-10
TRIM17,6.321472878322843,4.218389167834088e-10,0.6892068974867769,8.222627929755849e-10
DPP8,6.330268690016716,4.255161174366097e-10,0.3676091580687739,8.293255266039848e-10
DCAF6,-6.317050144960061,4.3107774003728257e-10,-0.2054434589947025,8.400587221053081e-10
ZNF69,6.305339827902064,4.319777985065912e-10,0.2969561527777751,8.417061710460623e-10
ZNF761,-6.306578801385959,4.3993775554126394e-10,-0.20494707407406487,8.571076328063825e-10
NUPL1,-6.310575991366346,4.4288742548509114e-10,-0.20877305753968756,8.627451531115825e-10
SCAF1,-6.327103577793064,4.48039905979159e-10,-0.252181825396832,8.726717814498559e-10
RECQL5,-6.315956286945616,4.484260215504595e-10,-0.21594923412698286,8.733133637506229e-10
VCPIP1,-6.314656261544603,4.4912651561590634e-10,-0.2578929947089854,8.745669610393461e-10
PNMAL1,6.293808429405567,4.515224124577655e-10,0.5694618994709026,8.791212170728649e-10
ZNF607,-6.304715333173003,4.527424436088212e-10,-0.21866047023809365,8.813851819755999e-10
FRMD7,6.321321332042453,4.532920289198635e-10,0.44449929232804175,8.823435359392084e-10
KRT79,6.322554835742516,4.5603417104714566e-10,0.7231760092592563,8.875689712568451e-10
C9orf131,6.324317021330289,4.5780815537477004e-10,0.3094970601851863,8.909090202610382e-10
ZNF880,6.299609076258846,4.6295091344030746e-10,0.392197134920627,9.007816832361661e-10
TCHHL1,-6.283834234975654,4.62998391967982e-10,-0.2878056137566137,9.007816832361661e-10
LOC728606,6.309677344545275,4.64188715580788e-10,1.0129612599206297,9.029834054071247e-10
HAO1,-6.280986788758569,4.728844302444807e-10,-0.30611234722222225,9.197829171897764e-10
PTPRN2,6.284299294663582,4.792788501152363e-10,0.6620547400793786,9.32102621602159e-10
TPST2,6.2975111785305105,4.819864697833783e-10,0.255093918650811,9.372500221337049e-10
DDRGK1,-6.311959549819227,4.830757328702126e-10,-0.30204491798942534,9.392495339061324e-10
TGFBR1,6.286477097621467,4.837871704514697e-10,0.28367662499999113,9.405140231617778e-10
CALR3,-6.290403160809382,4.853217993469224e-10,-0.20456020767195765,9.433783290676133e-10
LOC151009,6.292661657761376,4.871564700715944e-10,0.33574756084656077,9.468250656011537e-10
IRS4,6.301772414690708,4.882251210890228e-10,0.583530582671957,9.487823033456625e-10
NBPF10,6.3013564826586,4.908539801175391e-10,0.4459301435185221,9.5377066278013e-10
TTC14,6.290591699161079,4.917193428937076e-10,0.2644905687830743,9.553315738213774e-10
KILLIN,6.298036714470367,4.961530025618197e-10,0.30833137896825313,9.638238431042567e-10
HACE1,6.294952075915451,4.965744296793952e-10,0.2640945231481391,9.645208141508322e-10
PVRL2,-6.323476392712617,4.971383300038668e-10,-0.33680103108467563,9.654943071480243e-10
CREB3L4,-6.321478913613084,4.97300629938517e-10,-0.48670530555554414,9.656877032618673e-10
TTYH3,-6.317627678669177,4.981449223780575e-10,-0.3535627222222164,9.672052168795652e-10
GPX8,6.2802565680647024,5.075352032424682e-10,0.3192889880952219,9.853132674724854e-10
UCHL3,-6.278867069705657,5.089544768575724e-10,-0.22102718783067665,9.879440343136716e-10
ZFP30,-6.286478017945593,5.101358646054467e-10,-0.2437431197090012,9.901124300176556e-10
GAGE12D,-6.272111168024544,5.103944111652745e-10,-0.4147259702380951,9.904893809820686e-10
RRAGC,6.295731858404021,5.106699977525859e-10,0.2953048935185194,9.908993012472043e-10
HERC2P4,6.284832829464907,5.118729745155165e-10,0.5201467652116394,9.931083907025464e-10
TRPV2,6.30374410699649,5.143605568271166e-10,0.3714095899470946,9.97808932023071e-10
WDR93,6.278402948480991,5.151154911384471e-10,0.46701569973545265,9.991475456108174e-10
LOC100134868,6.291291709722272,5.179862474935776e-10,0.35792070634920337,1.0045892748026975e-09
ZNF431,6.285820845751187,5.188097219287967e-10,0.24330612103174065,1.0060596081281716e-09
SLMAP,6.289062543862134,5.241040463426494e-10,0.21387565740740833,1.0161982120057643e-09
PCDHA4,6.273393145848857,5.255194192115424e-10,0.7468411878306913,1.0188142152606545e-09
CYP26A1,6.305718431946045,5.299520225674094e-10,0.8468943902116415,1.027278269101146e-09
ASAP3,6.264549044500836,5.354303176429255e-10,0.2212548253968265,1.0377669436994115e-09
COG2,-6.284646124222134,5.413206283370247e-10,-0.2193903022486765,1.0490514429836587e-09
DCTN6,6.273828200620209,5.487022034506265e-10,0.19715659656084839,1.0632227317555117e-09
FAM73A,6.282185479928205,5.501348666278727e-10,0.3481119239417989,1.0658646711299051e-09
