gene,t_stat,p_value,log2FC,p_adj
MGAT3,8.235750729459747,5.205049646305022e-15,1.0296830551800742,1.4126943311150787e-14
TREML2,8.232829816309028,5.218093616362495e-15,0.9493918512356601,1.4159849737598403e-14
NDST4,-7.961311026147767,5.314640435604227e-15,-0.6409817372014832,1.44192984646693e-14
PLP2,8.226782225973473,5.323219170997912e-15,0.4882500259956455,1.4440029171221784e-14
TGFBR2,-8.103576104991102,5.348115567976853e-15,-0.6135486950192313,1.4505008877953075e-14
SNX24,-8.167607634461575,5.440909587944809e-15,-0.4556860091504644,1.4754083290874644e-14
FOXQ1,8.249244641121512,5.494677388819847e-15,1.2855454343003703,1.4897261446673567e-14
SNORD1C,8.178850267961394,5.507397514974289e-15,0.5708631442584329,1.4929119636982238e-14
TMEM67,-8.22736696344634,5.5172877585909396e-15,-0.548689411978776,1.4953296887700177e-14
TTC39B,8.12981189755454,5.616886666023346e-15,0.6205362838376463,1.5220556845610957e-14
ALG6,8.202314470309108,5.620318168948649e-15,0.3650511706699877,1.5227175584603615e-14
PROKR2,8.346756386679548,5.6452938861330874e-15,0.9525857171328548,1.5292151647570576e-14
WDR35,-8.245140338557945,5.647349839300877e-15,-0.5200067320023507,1.5295029986933264e-14
IER3,-8.14879455560224,5.692585666074526e-15,-0.7138588021212371,1.5414833186871172e-14
SYS1-DBNDD2,-8.194543566294318,5.700601673595889e-15,-0.7707108271810306,1.5433825209839266e-14
ANKRD12,-8.191327437996739,5.709696195803977e-15,-0.4534875558906055,1.545573001525911e-14
DLX2,-8.079744496190974,5.7713347738990434e-15,-1.2506046393539232,1.5619835034931195e-14
NKG7,8.19238881435088,5.919433515234332e-15,1.079072797303387,1.601784144711125e-14
LOC283731,-8.21088130495581,5.92356839527936e-15,-0.7037761030813454,1.602621377299531e-14
GRM2,8.203240492365804,5.942729319372798e-15,0.6902617959516144,1.607522897582273e-14
C15orf55,8.303868885003215,5.951571186220751e-15,0.6611501152473054,1.6096318558623027e-14
KREMEN2,8.125681783852393,6.039815801084019e-15,1.1548673460192038,1.6332111677079495e-14
ZNF219,-8.172952055560476,6.050481427039957e-15,-0.6545854398461,1.6358079461305392e-14
POLD3,8.176555176835969,6.098864175037886e-15,0.3696973640428407,1.6485992223149284e-14
C20orf3,-8.192253090555747,6.113674726281446e-15,-0.390338541991623,1.6523126164745554e-14
PLXNB3,8.14465949496088,6.126204130834954e-15,0.7221913815812258,1.655408301201576e-14
PCYT2,8.182528483985905,6.142721023246492e-15,0.449060873106637,1.6595801999460648e-14
CDX2,8.315540918698025,6.162694544387881e-15,0.966440451804097,1.6646843491217578e-14
ZBTB26,-8.198306317985574,6.1651514158236624e-15,-0.5394130307441785,1.665055891061865e-14
PHLDB2,-8.183940322912438,6.169577480979411e-15,-0.7733714793248172,1.6659590402427217e-14
ZBTB37,-8.13231393794715,6.232800718965914e-15,-0.5597001759037914,1.682735975274736e-14
LYPLA2,8.163742177730187,6.288451993608623e-15,0.39458925080587015,1.6974631021316964e-14
TEX9,-8.229583263120219,6.384140705685281e-15,-0.8169047632664554,1.722990612540513e-14
PNMA2,-8.097953325477517,6.543354317056801e-15,-0.8362151927142909,1.7656506557960667e-14
SLC43A2,8.160938533603618,6.552875360225614e-15,0.48613879934837634,1.7679099688346554e-14
SPIN2A,-8.112126806640367,6.5998353108190755e-15,-0.4952606426120414,1.780267419072903e-14
NR1D1,-8.123227920809237,6.7172865290319475e-15,-0.5474595785241458,1.811631821466192e-14
TRIM63,-8.115766331819943,6.765052318450168e-15,-0.7346943554816109,1.824194580510985e-14
MYL3,-8.083534401563728,6.799615720561722e-15,-0.6836768881494621,1.8331935431533678e-14
KLHDC4,8.134003874341632,6.811669721940682e-15,0.46516337475304503,1.8361218261330652e-14
MEOX2,-8.132270809591784,6.985661329784376e-15,-1.101727574434161,1.882692586989148e-14
CD19,8.183473362048728,7.125456117159692e-15,1.5628875342275834,1.9200323387453235e-14
TRPM7,-8.145998325835736,7.177420059523892e-15,-0.38074444386676554,1.933696179466131e-14
CASKIN1,-8.118924766874079,7.306309213555541e-15,-0.954306762330587,1.9680763289208303e-14
PLD4,-8.17841299855842,7.3357867292634e-15,-1.1525038759488355,1.9756709510314598e-14
GRHL3,8.17760857951233,7.372521069827735e-15,1.2034298386537712,1.985216979925457e-14
KLF4,-8.082503343453343,7.399509513200988e-15,-0.7484991534088952,1.9921358275005353e-14
SPARC,-8.13494614880934,7.466643771349233e-15,-0.6657677602162728,2.009858638941681e-14
ZNF407,-8.138148139431962,7.489449422484201e-15,-0.3402448649960146,2.0156450403424096e-14
IL27,8.167762600379007,7.544976311548165e-15,0.6632356010190268,2.03023418855133e-14
NTAN1,8.143478051313213,7.57638919360874e-15,0.3530730624588436,2.0383306729686138e-14
ARF5,8.149423322197235,7.592671490749512e-15,0.39497259020484776,2.0423543491102415e-14
ZNF366,-8.108069053199241,7.636695775737412e-15,-0.82278511316765,2.0538376394590205e-14
RNF208,-8.181581912783514,7.676127465723749e-15,-0.7318621711552318,2.0640819872467443e-14
CP110,-8.162784192431376,7.731455684150745e-15,-0.4600024288586262,2.0785965281800073e-14
TCHHL1,8.286787593843039,7.773117866241166e-15,0.9480514713528125,2.0894325381724028e-14
NCF2,8.13594771561984,7.808508175642967e-15,0.6511337691934331,2.0985791653058956e-14
FAT4,-8.128457105289499,7.81240048748271e-15,-0.8930144362413763,2.0990293608499394e-14
GJB4,8.212424413386605,7.812909831156071e-15,1.1159970122352747,2.0990293608499394e-14
METTL7B,8.165888354067212,7.926576062821155e-15,1.0571084633114998,2.129195597335264e-14
ZNF568,-8.175299492338995,8.067770157264673e-15,-0.4831613514262889,2.166744411501904e-14
TMEM151A,8.133940433360744,8.100536498782734e-15,1.0308003362101847,2.1751649890435603e-14
VNN1,8.190652420072931,8.126368018106361e-15,0.9558308195556515,2.181720808627439e-14
STRC,-8.092061937559945,8.131772547091816e-15,-0.8203493449100545,2.182781922450428e-14
RHOT1,-8.151193574338961,8.133155737545045e-15,-0.3586008968493317,2.182781922450428e-14
CAMK1,-8.079301508719045,8.17990874170588e-15,-0.43993926380367565,2.1949469309174877e-14
CCL2,8.069291281745127,8.221771097941949e-15,0.7326584572458508,2.2057956019343474e-14
PLK2,-8.114554183976752,8.237204717758865e-15,-0.625978949603125,2.209551237619046e-14
YPEL3,-8.117432613561089,8.245553856302232e-15,-0.49191927142906877,2.2114055517416034e-14
CDC42EP3,8.075521461214953,8.254315485769208e-15,0.5896032217254152,2.213369828185101e-14
ERCC4,-8.147607575348458,8.26198325612402e-15,-0.43383366001178736,2.2150401566174742e-14
ITGB2,8.132763390789654,8.35441781195992e-15,0.7101803074416928,2.2394319472623067e-14
IMPDH1,8.15095404261331,8.481869719963002e-15,0.4786978796228816,2.2732001406139314e-14
CTSZ,8.108935502062522,8.509592450357197e-15,0.42540937489166986,2.2802331179629265e-14
MN1,-8.143966360746713,8.762443079564529e-15,-0.8389454187030028,2.3475784947982436e-14
ELF4,8.197930410490436,8.824508883445175e-15,0.5293603661918187,2.363795464133705e-14
FAIM2,-8.10780942635369,8.835392925575997e-15,-1.2284416432705916,2.3662992672655002e-14
C4orf40,8.27602259567831,8.968259681645601e-15,1.6975549504349934,2.4014659881443013e-14
HECTD1,-8.136351325740948,9.045540099088417e-15,-0.39040533083776197,2.421738496012248e-14
SPA17,-8.116324797800445,9.081677420587528e-15,-0.618893453433162,2.4309907379135286e-14
NCF1,8.142699672404166,9.126652253733256e-15,0.8715421874458373,2.4426049843686935e-14
TTLL3,-8.100239761425119,9.15886659089028e-15,-0.5361661268240105,2.4508006412919298e-14
TMPRSS15,8.208464108318001,9.210235852626706e-15,0.559621241031507,2.4641181828478435e-14
MYOM3,-8.063132523165342,9.23701961097525e-15,-0.7640612110498757,2.4708546030261628e-14
VSIG2,-8.05308182383634,9.364791237693373e-15,-1.4212722773907336,2.5045977190683496e-14
HKDC1,8.178289156436763,9.371723916162331e-15,0.8962434413018627,2.5060165532676523e-14
PLBD1,8.051304158649558,9.406753562911271e-15,0.5708879336937933,2.5149467721504572e-14
LOC606724,8.098384994930381,9.529492947762407e-15,0.7720555344702085,2.5473194950815583e-14
FAM122A,-8.077579661825492,9.681312753653686e-15,-0.31222514384250033,2.587453089186006e-14
VSIG10L,8.108956852259114,9.711136453448568e-15,0.77790237340127,2.594973411554106e-14
ZFPM1,-8.136642596500758,9.720409679136636e-15,-0.6534684231049237,2.5970006564231615e-14
OTUD7A,-8.11527873640435,9.750986045622955e-15,-0.7472390697029532,2.6047177679468535e-14
SAMD12,-8.180740793443508,9.788939898974874e-15,-0.8804714022044422,2.6144025607027953e-14
CSTA,8.080419426251972,1.0226360606952725e-14,1.0033451786766499,2.730753976157667e-14
CNTNAP2,-8.090909003858416,1.0297668642436564e-14,-1.8358332267512418,2.7493186073798467e-14
SPP1,8.035975272612008,1.0374270386381928e-14,0.9886955686111474,2.7692898949223742e-14
IL29,8.166995722279621,1.0533172903763359e-14,0.8607671857127994,2.8112196775740064e-14
FLJ40504,-7.8811954243726525,1.0565416495874591e-14,-0.2615896312086237,2.8193365301036583e-14
DPP8,-8.08824595710825,1.0598428110008448e-14,-0.5829655609857678,2.8276554775567506e-14
FKBP11,8.119899604111039,1.0652519231576619e-14,0.5817457202523304,2.841594570488309e-14
C19orf39,-8.111760701930352,1.0676287434468177e-14,-0.4374981127170541,2.8474414971159975e-14
SEMA4B,-8.13540258834914,1.0711652374563991e-14,-0.6119290024609327,2.8563787947897775e-14
SUGT1P1,-8.070544541118299,1.0843655309642481e-14,-0.5905855091677912,2.891078109135329e-14
NCOA4,-8.067562137963167,1.0925664474992396e-14,-0.3316770163945666,2.912438641299479e-14
RNF139,-8.091751779163902,1.0939491009505918e-14,-0.39079356868045956,2.91561957890536e-14
ICAM5,8.137558783884645,1.1094830975209591e-14,1.25012718883228,2.9565093894998625e-14
CXorf40B,-8.006426910452426,1.120984426788616e-14,-0.32740489324459254,2.9866408062405814e-14
CTXN2,8.111077439104081,1.1218320804292935e-14,0.6511399691518504,2.988382100756027e-14
TMEM129,-8.112439370631682,1.143635282542419e-14,-0.45023111157324713,3.045935382339669e-14
RARB,8.071126615451266,1.1456749138886303e-14,0.7169440937922502,3.0508399600732e-14
LACTB2,8.04784720603362,1.156191496246308e-14,0.4157337128695735,3.078312375532493e-14
METTL11A,8.075289047043318,1.1647477653034018e-14,0.3890685652143713,3.100556940244896e-14
FOXI3,8.16204025203368,1.1671202893176973e-14,1.1246421900454064,3.106335539260948e-14
C4orf22,-7.882208291489133,1.1707735530580402e-14,-0.27668687133894854,3.1148971758307446e-14
IL24,-8.000102889275915,1.1708005913705892e-14,-0.8220688165054888,3.1148971758307446e-14
PCDHGA3,-8.039058387818804,1.1709440055665616e-14,-0.7974888513396361,3.1148971758307446e-14
APOD,-8.096295166325936,1.1833463787952049e-14,-1.6234172706318493,3.147345689118979e-14
SCO2,8.090214661867444,1.1843947871533797e-14,0.4742949689785565,3.1495900756132276e-14
ADORA3,-8.105364769665131,1.1890660914165244e-14,-0.6689747894353735,3.16146617329308e-14
C9orf172,-8.038680989455832,1.2141259790585254e-14,-0.7427967028872495,3.2275375862507106e-14
HIST1H4E,8.007717183034943,1.2286638156130309e-14,0.7079631511905982,3.2656200188147484e-14
CDK18,8.084556535755373,1.2378927061442646e-14,0.7088103549270262,3.2895812903871663e-14
HBA1,-7.984609610833915,1.240715695081745e-14,-1.496961806349868,3.296514159995449e-14
SSR4,8.085758336836735,1.250572171103785e-14,0.4858361174655723,3.322129005949789e-14
POU2F2,8.082465687021534,1.2793729499220314e-14,0.7103030692176988,3.39805163186985e-14
GNB5,-8.011089628256222,1.2858544240158377e-14,-0.3988335482305665,3.414677572709874e-14
PHF17,-8.036773431217048,1.2951788059133117e-14,-0.40009209299503823,3.4388460208048387e-14
IL1F9,8.17918711391007,1.2987491010672569e-14,0.784725635159959,3.4477310188159577e-14
AK3L1,8.03376086456311,1.3205599464322945e-14,0.8200463181518911,3.5050269772828887e-14
STK33,8.128361997450973,1.3339392299153165e-14,1.1525141034972797,3.5399280115487983e-14
PVRL4,8.043030751637785,1.3484104654269117e-14,0.7580639917160461,3.577714274716209e-14
ASTL,-7.962652836690244,1.3715714576154092e-14,-0.6115933173893435,3.638539926413586e-14
DBNDD1,8.059170346168127,1.3799055411998794e-14,0.7234924404699861,3.6600181942901884e-14
FAM92A1,8.042376855917858,1.398857157496056e-14,0.6767900670687297,3.7096458239694756e-14
LY6G5B,7.9912064815185255,1.3997587074531858e-14,0.48384392568714674,3.7113974201234204e-14
CRLF3,8.076134183322134,1.4102490261950923e-14,0.38127156770995896,3.738568225951418e-14
CCR8,8.021390426143217,1.4185980900523458e-14,0.9555523084121895,3.760054190486481e-14
SORBS1,-7.955916775918541,1.426421809690592e-14,-0.7656302407195703,3.780140551429612e-14
FAM78B,8.129201430223638,1.4338993719451688e-14,0.8517454923572796,3.799302810160001e-14
CSDC2,-8.05292754209217,1.4530847098518823e-14,-1.0597560283872278,3.849474411147528e-14
HAR1A,-7.950364638254966,1.4923635869372112e-14,-0.8259912412048114,3.9528508770122556e-14
ZNF835,-8.055147307159322,1.5041893435680663e-14,-0.92390928390697,3.9834887036321835e-14
RASGRP3,8.077495784506711,1.5375649735532908e-14,0.5348139024643794,4.071175906758387e-14
USF1,8.02057709101054,1.545185209295841e-14,0.3299165184915491,4.0906493582407265e-14
PCDHB13,-8.060981869683664,1.5529136240001422e-14,-0.795001214862574,4.1104024529362546e-14
CYP26B1,8.010094707956776,1.5684935232157136e-14,0.8784272373574558,4.1509272562654425e-14
CD93,-8.013041069689713,1.6041846610608528e-14,-0.540921822467153,4.244652212812159e-14
PPIAL4C,8.020826096475268,1.6137775914171013e-14,0.3902803602994691,4.268622257014025e-14
ALKBH8,-8.04451440322892,1.613798152762138e-14,-0.3742140341755844,4.268622257014025e-14
SGEF,-8.04162942296651,1.618476238267028e-14,-0.6792231387126932,4.280260845173038e-14
NPHP3,-7.94075372748267,1.6271758612423138e-14,-0.37747162576687554,4.302521822370929e-14
KHDC1,8.057519141918663,1.6274525617645183e-14,0.8269089398980904,4.302521822370929e-14
NPC2,8.001191181327119,1.628006615412623e-14,0.4145859328966086,4.303247700859769e-14
SUN2,8.038822644385373,1.641681704714654e-14,0.4625777598696832,4.3386497094904787e-14
PI4K2B,8.042477513877186,1.660618482092839e-14,0.3684037459706868,4.387942812559368e-14
FAM126A,7.930674877934925,1.6701133635513226e-14,0.6178077926241716,4.4122744438228746e-14
TMEM204,-8.03992961923153,1.7000104067166978e-14,-0.5957678512009945,4.490488974475381e-14
KATNB1,8.014290973800989,1.7423899906251326e-14,0.36687116824373156,4.601642999254746e-14
TMEM88,-7.959097939113989,1.7437629397336462e-14,-0.6607529349069372,4.604479160191897e-14
ZCCHC5,-7.982432707485398,1.7807993302399567e-14,-0.5855227219160495,4.701469013666772e-14
SLK,-8.038709215128405,1.78700267744122e-14,-0.41587211535127366,4.7170375835011936e-14
SNHG6,8.035250112101524,1.787882007815948e-14,0.635078495546086,4.7185497556294394e-14
THSD7A,-8.00024013554561,1.7923898248559768e-14,-0.8490113072337122,4.729636012563406e-14
IL31RA,8.082968756927627,1.804843802506112e-14,0.6844686163391225,4.761682664014155e-14
HIST1H2BK,7.978856942270353,1.8841936580593627e-14,0.7187401372569457,4.9701781314271046e-14
ECHDC2,-7.952094245856203,1.9725232440398657e-14,-0.4829834927732133,5.202285095663209e-14
CARD16,7.9890078167398615,1.974412351975543e-14,0.7065244306956293,5.2063755751614036e-14
PIP4K2B,-8.037862266230494,1.9813092537050577e-14,-0.4124958060379189,5.2236675649480776e-14
COL13A1,8.014418158086865,1.983745630231584e-14,0.8571484879207043,5.2291955947056495e-14
EGF,-8.00581247391368,1.9897142360257682e-14,-1.3966277338740314,5.244031169477705e-14
CC2D2B,-7.969150183726542,2.0140821128391477e-14,-0.4702022538213604,5.307345933832681e-14
SLAMF7,8.033742838932703,2.031655256203558e-14,1.0979143573879622,5.3527371628621123e-14
ZC3H13,-7.9889412983526675,2.0351843306798816e-14,-0.3855496880524143,5.361117731305071e-14
EDEM1,-8.024646417999266,2.0677222929595002e-14,-0.4224206266680408,5.445898074700209e-14
?|390284,-7.996781128939886,2.073536123255373e-14,-0.4083017070465518,5.460276327990932e-14
CNTNAP3,7.971442686050354,2.0844269467890828e-14,1.2278223207167844,5.4880167065170157e-14
MRPL38,8.0013642720885,2.124147317671796e-14,0.42933409153928537,5.591638955409923e-14
DHH,-7.989496282322222,2.1296227925275557e-14,-0.7468198216699586,5.6050943823156885e-14
ABCB4,-8.029209437024193,2.1568075924536524e-14,-0.6765149856157464,5.675673645703108e-14
ABCC12,-7.961978090653913,2.16028837402518e-14,-1.35073804894111,5.683861943756954e-14
TMEM121,-8.005217732784544,2.1610999015027853e-14,-0.8803034184257097,5.685025659224053e-14
ESRP1,7.917961497214057,2.163552501539989e-14,0.6785127335274304,5.690505272670176e-14
SH2D7,8.02736127193029,2.1727934309137072e-14,0.4208469177844789,5.713834407477088e-14
LOC100240734,-7.876058547488205,2.1893598129014633e-14,-0.4006260450244361,5.756416161073058e-14
PKIG,-7.951983519283044,2.2047707400948473e-14,-0.3950332553464424,5.795945891282288e-14
ZNF440,-8.039646147575786,2.2171784449226923e-14,-0.487324436761285,5.827568541562768e-14
ZNRF3,-7.928129858361896,2.2258756282078605e-14,-0.4422436206717233,5.849429432926511e-14
DGKE,-7.95009530642064,2.2329675229898342e-14,-0.5422739229142852,5.867065008784041e-14
NXT2,8.036626658610654,2.2783484589598505e-14,0.45557283456378883,5.985280877427882e-14
EIF3K,8.034748693401635,2.337094062023452e-14,0.41583514002981836,6.13855975315167e-14
CASP7,-7.989995141058984,2.3512317589895858e-14,-0.40280986707567656,6.174640183039852e-14
SH3D20,7.9886795154628985,2.4055561395044538e-14,0.7611919768812201,6.316225763975115e-14
TMEM27,8.005726017788088,2.4100764561428776e-14,0.776209364493428,6.327015719562129e-14
SPOCK3,-7.867405100624843,2.421043730593584e-14,-0.7218132794357216,6.354723886796695e-14
C6orf192,7.998398986297433,2.4236194231274886e-14,0.6522711439811486,6.36040024849053e-14
PKD2L2,-7.895973194873125,2.4299253422488086e-14,-0.294618833835916,6.375862388310311e-14
HOXD3,-7.958442087679561,2.4370423012563586e-14,-0.7727676605663567,6.39344697775501e-14
SLC14A1,-7.978567598187386,2.4842291871571093e-14,-0.992107883608897,6.516128925836118e-14
FOXJ1,-7.945103172685672,2.4918790210118993e-14,-1.5492005537069726,6.535081125280227e-14
ZBTB6,-7.9865882795264715,2.5227872198443355e-14,-0.36808087847908766,6.615012742497145e-14
ACOT11,7.991180113671334,2.5252313810383656e-14,0.8000868817371991,6.620294155260977e-14
CCDC124,7.952671898460913,2.529152770692557e-14,0.5104286567190002,6.629445898936551e-14
SENP8,-7.982925168495282,2.5326613457968328e-14,-0.3766031108107226,6.637512636805759e-14
PSMD11,7.972150566599885,2.551193664853496e-14,0.3898798022598733,6.684943644953928e-14
CENPT,7.9510176128596095,2.5711450339971708e-14,0.4103971690755923,6.736076244419676e-14
TMEM104,7.96156615220325,2.616850233059917e-14,0.35847718276663443,6.854651758833539e-14
ACYP2,7.951475835725896,2.6294364457354407e-14,0.4503449429828956,6.886448878208638e-14
RPL22L1,7.989627076136264,2.6446491891670832e-14,0.586391164950955,6.925112851293466e-14
DUSP22,7.935307249818255,2.6691679879640495e-14,0.34110849017364764,6.988127786206848e-14
CPLX3,8.047563595994779,2.6707776998028946e-14,1.0576552909777823,6.991153390660518e-14
CSAG2,8.063304491575721,2.6855777742461128e-14,1.4395314633808187,7.028699811332211e-14
RASA4P,-7.921196824705965,2.6924864889801214e-14,-0.5243891312259521,7.045583696605529e-14
OGDHL,8.012808868675622,2.6953027697427148e-14,1.4333625411597526,7.051754757133149e-14
CYP2R1,-7.978882173495946,2.7020442280388912e-14,-0.3759709854077826,7.068191467739519e-14
SNX20,7.975727348561164,2.7438459519694368e-14,0.8650675071921219,7.176320047982575e-14
ZNF90,7.957590700184769,2.765095438480129e-14,0.6204101252989487,7.230668217778286e-14
RBP1,7.944988263330343,2.7871350628286935e-14,1.060718648400412,7.287063773539377e-14
POLR2K,7.896181059678011,2.7933970997904702e-14,0.3500949611798614,7.30219611977485e-14
HEATR6,-7.932807445790054,2.7969631343604258e-14,-0.43023170340716277,7.310276927473684e-14
ASB2,7.9431216852880615,2.850748063628661e-14,0.8261702376000777,7.449587226016717e-14
C9orf89,-7.9049452310526425,2.879788432223993e-14,-0.46191360611417664,7.524198623952627e-14
ZNF14,-7.931410903984134,2.8997911337220815e-14,-0.36324053585664995,7.575175447220714e-14
HOXB6,-7.913240382746563,2.90859629340009e-14,-1.0359957436483906,7.596888401947615e-14
PAICS,7.950039102069373,2.9477309569319643e-14,0.3980641832172154,7.697797412462933e-14
TMEM93,7.952589459346477,2.986635529242101e-14,0.411707407022293,7.798071433566327e-14
ARL6IP6,7.977435566079399,3.082131537028646e-14,0.3830260060309776,8.04604599451171e-14
SYCP2L,8.011535171397972,3.102461750838704e-14,1.1871134588055854,8.097745987059421e-14
TNFRSF4,7.928615841340651,3.103711783904871e-14,0.7589086946726393,8.099635650302255e-14
SULT1E1,8.013144866074112,3.112293114784709e-14,1.2676971742747212,8.120653633001214e-14
C10orf41,7.905668806445915,3.113566703522545e-14,0.812109642646698,8.122600226048226e-14
ITGAE,7.949677155689463,3.247711233069345e-14,0.39501575681951895,8.471118051087364e-14
IL12RB1,7.9709520160275495,3.250232326062962e-14,0.9423051020761797,8.476257981773615e-14
SPATA13,-7.947164515493145,3.251505614219489e-14,-0.8283127083983182,8.478142581225652e-14
MAN2A1,-7.924735542117568,3.253635499521207e-14,-0.7181565846937765,8.482259699649173e-14
ABCA11P,-7.964935011168159,3.254380900169462e-14,-0.45997556410522833,8.48276667003711e-14
COL19A1,8.0048817027797,3.2557529552652504e-14,1.0568108531766653,8.484906610057391e-14
PLA2G2D,7.9485514550778404,3.2645207755735894e-14,1.5472313862604414,8.506316869437563e-14
LGALS9B,-7.771155129479539,3.2786512195147586e-14,-0.710628959134864,8.541690833649533e-14
LY6G6C,-7.880066160562616,3.30810377615103e-14,-1.1347814833107988,8.616963938656303e-14
ZNF397OS,-7.939958591090694,3.3177337057460354e-14,-0.3826349641260336,8.640586242789532e-14
CD79A,7.931871438300486,3.3445662700157754e-14,1.4468690677966105,8.708994902660728e-14
SMUG1,-7.930788052565666,3.368460385268957e-14,-0.33716422394371826,8.769730225225927e-14
SP140,7.956910040463736,3.4100604566247835e-14,0.931972865758552,8.876534378808418e-14
SAMD1,7.909347114994428,3.4322824182511707e-14,0.3762685400852561,8.932868896858227e-14
CES4,-7.824464587070135,3.48704577670521e-14,-0.8450845325985237,9.073862400529003e-14
KLRD1,7.918497915272955,3.5141048446844614e-14,0.8945004393261939,9.142729350051818e-14
ABCA12,-7.9236582001289975,3.5217176054587525e-14,-1.7863197176874275,9.160987661978106e-14
SYNE1,-7.938126510990285,3.5612341961802434e-14,-0.6835013769020293,9.262216709220812e-14
TEX14,-7.830495965912873,3.568242951383525e-14,-0.9420516238605239,9.278878014263155e-14
KCNJ9,8.003166683958687,3.590544085410829e-14,0.5319180288378212,9.335293360869729e-14
FAM69A,-7.9435214605587845,3.632075591904027e-14,-0.5648618886693821,9.441679535462824e-14
CXorf41,-7.736488138590479,3.669059410549543e-14,-0.3347406770995805,9.536209950072808e-14
SRPK3,7.86333837078237,3.706701605629646e-14,1.095524082354169,9.631792058779393e-14
LOC100131691,-7.927456273698306,3.7071654050748595e-14,-0.5724230156667032,9.631792058779393e-14
UQCRQ,-7.907302005467083,3.707711341974765e-14,-0.4863186787286473,9.631792058779393e-14
CUX1,-7.913283150897982,3.725258216632541e-14,-0.38323407247582786,9.67574236867261e-14
TLN2,-7.852418735319156,3.734359321822831e-14,-0.5092497079823843,9.697745062929015e-14
RPL18A,7.913124305326507,3.748187932838975e-14,0.49180612370455457,9.732015109936204e-14
TRPC6,-7.866488590877881,3.7640481631598965e-14,-0.6034027148105814,9.771547726888034e-14
GRID2IP,-7.905782925094044,3.7799518068935657e-14,-0.7047036471872739,9.811179698371584e-14
COQ10A,-7.89680184755455,3.791265374509826e-14,-0.39934833627950894,9.838886393279588e-14
CLEC5A,7.843930569925547,3.806444610176601e-14,0.8569273560708366,9.876614031494628e-14
MAB21L2,-7.836650607743454,3.848881463319304e-14,-0.3718462860906034,9.985042610063575e-14
ARL17A,-7.916744094760909,3.900860230919144e-14,-0.4593359961526424,1.011818480044846e-13
PMS2L2,-7.912801518585957,3.93590206022468e-14,-0.4187194074728806,1.0207357928462084e-13
FAHD1,-7.918706651015253,3.964317265387503e-14,-0.37618088887734835,1.0279318446475477e-13
C7orf68,7.902706442975317,3.992629570725722e-14,0.5476594840733426,1.0350987961014302e-13
ZNF397,-7.911925783009516,4.031841696316706e-14,-0.42758884960658783,1.0450886632691637e-13
CRELD1,-7.919937226160469,4.045146949306223e-14,-0.39199194395342296,1.048361009568556e-13
SULT4A1,7.922905639282218,4.055060841133279e-14,1.3858761455408808,1.0507534798204155e-13
PLTP,7.881653573075012,4.059558686249364e-14,0.6557289314061876,1.0517419668884648e-13
UBE2H,-7.921749644514247,4.102820548312032e-14,-0.3846275770337275,1.0627713321393063e-13
RFPL3S,7.916174467956922,4.235116602107893e-14,0.6862730893209976,1.0968560188840239e-13
EGLN1,7.884180338353447,4.278154542460161e-14,0.36829896797339323,1.107816103098875e-13
ANAPC2,-7.899783306893648,4.2967545939205316e-14,-0.37074304270215563,1.1124454427878667e-13
PRKCSH,7.902121063616908,4.3612116290907934e-14,0.3662828229524191,1.1289437702271512e-13
PRELID1,7.9327203604400705,4.372226323798663e-14,0.3960434560327126,1.1316047858048077e-13
C6orf147,7.910041147805429,4.4076816299088855e-14,0.844878603861217,1.1405894799278505e-13
SPNS2,7.894152640373603,4.415316689611842e-14,0.7613635194620638,1.1423732325651743e-13
DNASE1L2,-7.839869360389383,4.4598428432793137e-14,-0.8005225815396315,1.1536996011083937e-13
TCF12,-7.895045231694666,4.470302830730385e-14,-0.3656746074659516,1.156211199139186e-13
ZNF236,-7.883424800124868,4.4749696635482525e-14,-0.3908923078922655,1.1572238479955062e-13
MED16,-7.881373066926221,4.493696835091705e-14,-0.37867957349831194,1.1618715393771114e-13
ARMC3,-7.8445150323471555,4.5072943575899357e-14,-1.1753228544937717,1.1651915920720657e-13
ENTHD1,7.882131262191531,4.52490582592999e-14,0.8026025701015576,1.169548010774619e-13
RSPO2,7.979773767443158,4.565577291520637e-14,0.7478623886520391,1.1798622617915952e-13
EXOSC5,7.906917950434304,4.567850092464821e-14,0.4709350091851281,1.1802515165913885e-13
ZNF542,-7.9083336571046665,4.569101486428542e-14,-0.6882397785172047,1.180376771586246e-13
LIME1,7.864502850823919,4.5829168150445087e-14,0.8677905913140052,1.183747193444729e-13
EPS8L1,-7.870406792821245,4.600686924638912e-14,-0.8231063602648145,1.1881378158112265e-13
LOC400891,-7.705702949015833,4.602347945214498e-14,-0.29684736490936114,1.1883674545106092e-13
PLAC8,7.874065566739746,4.61982983986333e-14,1.0490553490346937,1.1926814226085797e-13
DCXR,-7.886019612471504,4.641064621572845e-14,-0.5946498500918391,1.1979626484217452e-13
MIXL1,7.92968456526363,4.6478115575014553e-14,0.5928056878444414,1.1995030933766326e-13
IGF2AS,-7.87700324884457,4.6959474939527415e-14,-0.7824118548750487,1.211722868516681e-13
C10orf90,7.913064798904255,4.697961095454558e-14,1.441090278499881,1.2120393261848833e-13
C12orf70,7.9129058283194365,4.7088526182564184e-14,0.6770981109840202,1.214645732338651e-13
TAL2,-7.740062087458035,4.798534895997511e-14,-0.4648335170358059,1.2375718893412677e-13
